reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating
9590,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Hard to get in and out. Other then that it is a regular McD's.,3 stars
9591,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",11 years ago,They had a fight in that mc donalds seen it on youtube..lol,5 stars
9592,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,The breakfast biscuit sandwiches are always good.,4 stars
9593,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,One of the best McDonald's in the area in and out,5 stars
9594,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Uhh you ohhijuoohhhi hi uuhhh up kjkkkpi,5 stars
9595,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,they don't have the full menu available.,2 stars
9596,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Fast service with call in ordering for faster service.,3 stars
9597,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",7 months ago,Great service!!!,4 stars
9598,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 weeks ago,Food was savory and quickly made.,5 stars
9599,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Thw employees make mistakes and unfriwnsly,1 star
9600,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Good for some good and cheap food,5 stars
9601,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Currently 3:37am. Not open 24 hours,3 stars
9602,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Hated it rude customer service,1 star
9603,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"The rudest stuff in DC, and it's not open 24/7",1 star
9604,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"Good food, less wait!",4 stars
9605,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,The girls speak very badly to the customers.,1 star
9606,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Good customer service experience.,3 stars
9607,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",7 years ago,Decent food in an okay atmosphere.,3 stars
9608,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Ok. Atmosphere not so good.,3 stars
9609,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,this place close soo early,2 stars
9610,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Too many homeless people hanging out.,4 stars
9611,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Not open 24 hours. Hugely misleading.,1 star
9612,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Worst mcnuggets I've had so far in the entire world,1 star
9613,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Pretty typical. No issues.,3 stars
9614,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,"hot day, cone wasn't frozen enough",3 stars
9615,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,"open 24 hours, free coffee refills, wifi",5 stars
9616,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Caramel Macchiado that rivals overpriced Starbucks,5 stars
9617,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,"Great ice cream, so consistent",5 stars
9618,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,McDonald's is really good because the fries ect are really good,5 stars
9619,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Good people serving,5 stars
9620,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,It's always the same as all other Mcs,4 stars
9621,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Ice coffee is my thing at McDonald's...4 to 5 a week....,4 stars
9622,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Too much sauce on my sandwich,3 stars
9623,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,"Even with a dollar, one can get something to eat",5 stars
9624,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Service a little bit slow,5 stars
9625,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Your normal neighborhood McD.,4 stars
9626,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Great friendly service.,5 stars
9627,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Very clean and friendly staff,5 stars
9628,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Not restroom available,3 stars
9629,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,I'm like Fast food,5 stars
9630,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"No english, just mexican speaking",1 star
9631,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Okay need better security,3 stars
9632,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Not 24 hours. Zero stars.,1 star
9633,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Not open 24 hours as advertised.,3 stars
9634,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Most amazing place on earth,5 stars
9635,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,McDonald is one of the best fast food!,4 stars
9636,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,late night staff is terrible!,1 star
9637,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",7 years ago,"thank you mcdonald's, i love mcdonals",5 stars
9638,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Great service everytime,5 stars
9639,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",7 years ago,Like the Nationals six run promotion.,3 stars
9640,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,No good help,3 stars
9641,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Itsa good place,5 stars
9642,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"Ultimately, I threw up so...",2 stars
9643,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,"It's no ihob, which is a good thing",5 stars
9644,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Clean and fast service,3 stars
9645,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Friendly n quick svc,4 stars
9646,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Nice McDonalds.,4 stars
9647,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,"Good, quick and cheap",4 stars
9648,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Service was terrible,1 star
9649,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,does not open 24 hours,1 star
9650,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,good lunch country style,4 stars
9651,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Staff was friendly,4 stars
9652,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Breakfast is always good,4 stars
9653,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,"Not clean, not good",1 star
9654,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Covid 19 precautionary and clean,5 stars
9655,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Great customer service,5 stars
9656,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",11 months ago,It was cool,5 stars
9657,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,My place for an apple pie and coffee!,5 stars
9658,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,They are good in services,4 stars
9659,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,A little rough around the edges.,2 stars
9660,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Very good for Food,5 stars
9661,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Didn,1 star
9662,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Clean. Fast service,5 stars
9663,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Best take away,4 stars
9664,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Great kiosk service,5 stars
9665,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,,5 stars
9666,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"Faster, clean and kind people.",5 stars
9667,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,"Fast, consistent service",3 stars
9668,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Standard food and service,3 stars
9669,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Not open 24 hours,3 stars
9670,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,"Terrible, unhealthy, poison, deadly",1 star
9671,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,good food,4 stars
9672,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",7 months ago,Clean,5 stars
9673,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Excellent,5 stars
9674,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Fine. Consistently McDonald's.,4 stars
9675,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Really good coffee,4 stars
9676,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Not bad,4 stars
9677,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,So fast,3 stars
9678,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Good for fast food,4 stars
9679,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Fast food,3 stars
9680,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Good food,4 stars
9681,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Fast.,5 stars
9682,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Wrong hours online!!,1 star
9683,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Bad customer service,2 stars
9684,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Awesome I Like It,5 stars
9685,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,The Service is Excellent,5 stars
9686,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Good food,3 stars
9687,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Good burgers here,5 stars
9688,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Bubble hambger mayo,5 stars
9689,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Nice and clean.,4 stars
9690,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Food is too salty.,2 stars
9691,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,That's where you for your cravings,4 stars
9692,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Yep Arch google Deluxe,5 stars
9693,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Chicken nuggets were old,4 stars
9694,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Late night efficient,4 stars
9695,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,over 1bln served,4 stars
9696,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Fast service,4 stars
9697,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Just like the rest,4 stars
9698,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Fries never fresh.,4 stars
9699,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Good service,5 stars
9700,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Lot of areas to improve,2 stars
9701,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,SPRITE WAS AMAZING,5 stars
9702,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"Okay, for the most part.",3 stars
9703,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Typical McDonald's experience,3 stars
9704,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,It's McDonald's what more can i say,3 stars
9705,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Great service,3 stars
9706,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Good breakfast biscuits,4 stars
9707,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Budget friendly,5 stars
9708,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Great service,5 stars
9709,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Quick and easy,4 stars
9710,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Good service,4 stars
9711,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Awesome.,5 stars
9712,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Fast and good,5 stars
9713,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Delicious food,5 stars
9714,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Super long lines,2 stars
9715,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Always consistant,4 stars
9716,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Great staff,5 stars
9717,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Delicious food,5 stars
9718,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Not 24 hours,1 star
9719,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Courteous staff,4 stars
9720,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Edible.,3 stars
9721,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,I was just hungry,1 star
9722,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,I love McDonald's,5 stars
9723,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,not too much,2 stars
9724,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Great food,5 stars
9725,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",7 years ago,Cause is gross food,1 star
9726,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Good service,5 stars
9727,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Cheap and tasty,5 stars
9728,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Hate the food!,1 star
9729,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Clean and quick,4 stars
9730,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Love the food,5 stars
9731,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Mcdouble,4 stars
9732,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 months ago,Terrible,1 star
9733,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Was dirty,1 star
9734,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Wasn't clean,2 stars
9735,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Good services,3 stars
9736,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Fast service,5 stars
9737,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,It's McDonald's. You know what you're getting.,5 stars
9738,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Nice,5 stars
9739,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Only one McDonald in area,4 stars
9740,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,love it,5 stars
9741,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Fast and polite,4 stars
9742,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Its okay for a McDonald's.,4 stars
9743,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,I/0,5 stars
9744,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Very clean,3 stars
9745,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Quick service,5 stars
9746,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Nice,5 stars
9747,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,"It's McDonald's, what more can i say...",3 stars
9748,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Good,5 stars
9749,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,it is ok,3 stars
9750,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Fast service,4 stars
9751,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Meh,3 stars
9752,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Good,5 stars
9753,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Fast service,5 stars
9754,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Good,5 stars
9755,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Yummy,5 stars
9756,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Good,5 stars
9757,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",7 years ago,What you expect,2 stars
9758,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,McDonalds,4 stars
9759,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,A godsend locationwise,5 stars
9760,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,GMOS,1 star
9761,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Exelent place,5 stars
9762,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Nice,4 stars
9763,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Fast and in and out,5 stars
9764,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Nice,5 stars
9765,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Good,5 stars
9766,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Ok,4 stars
9767,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Good,3 stars
9768,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Good,5 stars
